,id,title,original_language,release_date,popularity,vote_average,vote_count
8329,30127,The Invisible Woman,pt,2009-06-05,4.654,6.1,234
8330,29095,Waxwork,en,1988-06-17,10.081,6.1,245
8331,11966,Short Circuit 2,en,1988-07-06,13.367,6.1,514
8332,8873,Wayne's World 2,en,1993-12-10,14.505,6.1,915
8333,296100,The Night Before,en,2015-11-20,14.93,6.1,1545
8334,57201,The Lone Ranger,en,2013-07-03,32.76,6.1,5494
8335,13975,In the Electric Mist,en,2009-04-15,9.266,6.1,376
8336,10516,The Gendarme and the Creatures from Outer Space,fr,1979-01-31,11.577,6.1,549
8337,708577,Like a Cat on a Highway 2,it,2021-08-14,6.518,6.1,301
8338,517468,The Truth,fr,2019-10-10,7.871,6.1,217
8339,347689,Pee-wee's Big Holiday,en,2016-03-15,11.067,6.1,211
8340,345922,Fist Fight,en,2017-02-16,19.965,6.1,1158
8341,33909,Wall Street: Money Never Sleeps,en,2010-09-20,18.538,6.1,1375
8342,10003,The Saint,en,1997-04-03,15.431,6.1,1011
8343,593395,Diabolik,it,2021-12-16,13.776,6.1,521
8344,486070,Blessed Madness,it,2018-01-11,7.074,6.1,367
8345,401743,The Most Hated Woman in America,en,2017-03-24,8.359,6.1,202
8346,7288,Duplex,en,2003-09-26,15.324,6.1,1543
8347,243935,Rob the Mob,en,2014-03-21,8.405,6.1,204
8348,201086,Cuban Fury,en,2014-02-14,7.515,6.1,295
8349,21752,If I Were You 2,pt,2009-02-01,4.531,6.1,229
8350,823999,Diabolik - Ginko Attacks,it,2022-11-17,61.807,6.1,350
8351,492355,Just Believe,it,2018-03-29,3.978,6.1,319
8352,466876,Gnome Alone,en,2017-11-02,15.583,6.1,223
8353,21788,Trouble at Timpetill,fr,2008-12-17,9.956,6.1,354
8354,14362,Out for Justice,en,1991-04-12,15.077,6.1,383
8355,10208,Muppets from Space,en,1999-07-14,11.65,6.1,287
8356,1620,Hitman,en,2007-11-21,29.462,6.1,2989
8357,458305,Vivarium,en,2019-09-07,25.823,6.1,1759
8358,398920,He Even Has Your Eyes,fr,2017-01-18,7.269,6.1,480
8359,395814,Rememory,en,2017-09-08,8.887,6.1,385
8360,261392,American Ultra,en,2015-08-19,13.735,6.1,2588
8361,41664,Fantozzi Retires,it,1988-12-22,6.643,6.1,350
8362,37861,Valhalla Rising,en,2009-09-04,15.386,6.1,1093
8363,1644,The Vanishing,en,1993-02-05,17.687,6.1,438
8364,410199,ARQ,en,2016-09-16,11.663,6.1,1069
8365,277432,Happy New Year,hi,2014-10-24,12.771,6.1,225
8366,253235,And So It Goes,en,2014-07-17,9.557,6.1,420
8367,27621,The Cheetah Girls: One World,en,2008-08-22,7.71,6.1,308
8368,8989,Harry and the Hendersons,en,1987-06-05,17.99,6.1,616
8369,8409,A Man Apart,en,2003-04-04,18.447,6.1,799
8370,615677,We Can Be Heroes,en,2020-12-25,41.933,6.1,699
8371,426543,The Nutcracker and the Four Realms,en,2018-10-26,31.382,6.1,1982
8372,408439,Hounds of Love,en,2016-10-07,13.615,6.1,311
8373,295151,Let It Snow,en,2019-11-08,11.934,6.1,1080
8374,40342,Demons 2,it,1986-10-09,10.877,6.1,238
8375,9029,What Happens in Vegas,en,2008-05-07,19.83,6.1,2803
8376,1698,Anatomy,de,2000-02-03,8.983,6.1,251
8377,60672,Crimson Rivers II: Angels of the Apocalypse,fr,2004-02-18,18.996,6.1,632
8378,354110,Forsaken,en,2015-09-16,13.599,6.1,308
8379,126889,Alien: Covenant,en,2017-05-09,55.378,6.1,7742
8380,10720,Down with Love,en,2003-05-08,13.698,6.1,640
8381,9286,Final Destination 3,en,2006-02-09,51.071,6.1,3460
8382,7520,Cocktail,en,1988-07-29,19.741,6.1,1278
8383,4970,Gothika,en,2003-11-21,18.784,6.1,2071
8384,272692,The Possession of Michael King,en,2014-08-14,12.724,6.1,355
8385,134411,Snitch,en,2013-02-21,14.974,6.1,2184
8386,24099,Dreamscape,en,1984-08-15,10.443,6.1,234
8387,11228,Daylight,en,1996-12-06,17.069,6.1,1380
8388,8067,A Life Less Ordinary,en,1997-10-24,9.794,6.1,391
8389,417643,In Darkness,en,2018-05-25,13.003,6.1,438
8390,258363,Desierto,en,2015-04-12,12.943,6.1,321
8391,13944,Passengers,en,2008-09-26,14.118,6.1,812
8392,9395,Above the Law,en,1988-04-08,19.079,6.1,594
8393,579828,The Superdeep,ru,2020-11-04,16.67,6.1,207
8394,467248,Bring It On: Worldwide #Cheersmack,en,2017-08-29,19.003,6.1,220
8395,432301,Chappaquiddick,en,2018-04-06,10.214,6.1,235
8396,301334,Una,en,2017-03-30,8.321,6.1,233
8397,283601,Galveston,en,2018-10-10,12.525,6.1,455
8398,170354,The Unlikely Prince,it,2013-02-09,4.886,6.1,621
8399,9594,Double Impact,en,1991-07-31,30.609,6.1,918
8400,928381,Restless,fr,2022-02-25,30.027,6.1,330
8401,9610,Conan the Destroyer,en,1984-06-29,28.199,6.1,1329
8402,9455,The Corruptor,en,1999-03-12,7.934,6.1,237
8403,2057,Original Sin,en,2001-05-08,28.343,6.1,732
8404,183836,The Brats,fr,2013-04-17,5.82,6.1,501
8405,166271,Haunter,en,2013-10-17,10.12,6.1,508
8406,12526,Bug,en,2006-11-11,13.437,6.1,464
8407,11979,Queen of the Damned,en,2002-02-10,20.018,6.1,933
8408,50204,Burke & Hare,en,2010-10-29,8.918,6.1,420
8409,49013,Cars 2,en,2011-06-11,98.053,6.1,7043
8410,25769,Carriers,en,2009-09-04,37.338,6.1,1279
8411,16342,The Children,en,2008-12-05,7.271,6.1,340
8412,11983,Proof of Life,en,2000-12-08,14.867,6.1,698
8413,10832,Them,fr,2006-07-19,9.622,6.1,464
8414,519106,The Trouble with You,fr,2018-10-06,9.074,6.1,418
8415,290999,Wyrmwood: Road of the Dead,en,2014-09-19,14.805,6.1,396
8416,190955,Blood Ties,en,2013-08-22,23.078,6.1,419
8417,44603,Hereafter,en,2010-10-22,13.946,6.1,1497
8418,17182,Eye for an Eye,en,1996-01-12,23.877,6.1,308
8419,404733,Overdrive,en,2017-06-16,22.072,6.1,858
8420,79433,Ronal the Barbarian,da,2011-09-27,17.69,6.1,242
8421,21972,Like Mike,en,2002-07-03,17.4,6.1,450
8422,14013,BASEketball,en,1998-07-28,13.545,6.1,502
8423,9583,Divine Secrets of the Ya-Ya Sisterhood,en,2002-06-07,7.688,6.1,209
8424,283726,The New Girlfriend,fr,2014-10-11,8.771,6.1,266
8425,64807,Grudge Match,en,2013-12-25,13.605,6.1,1170
8426,11052,Yu-Gi-Oh! The Movie,en,2004-08-13,38.654,6.1,301
8427,10908,Inferno,en,1999-09-25,18.555,6.1,251
8428,595148,Irresistible,en,2020-07-01,14.135,6.1,362
8429,228165,The SpongeBob Movie: Sponge Out of Water,en,2015-01-28,52.835,6.1,2153
8430,38126,Return of the Fly,en,1959-07-01,7.415,6.1,224
8431,11707,Tightrope,en,1984-08-17,11.577,6.1,289
8432,4806,Runaway Bride,en,1999-07-30,18.785,6.1,1788
8433,342521,Keanu,en,2016-04-21,13.103,6.1,961
8434,318922,Kill Your Friends,en,2015-11-06,9.318,6.1,285
8435,315837,Ghost in the Shell,en,2017-03-29,32.469,6.1,7529
8436,192102,3 Days to Kill,en,2014-02-14,20.972,6.1,1982
8437,30974,High Lane,fr,2009-06-24,13.303,6.1,376
8438,28211,Chloe,en,2010-02-25,15.044,6.1,1556
8439,14043,Nancy Drew,en,2007-06-15,8.92,6.1,471
8440,12088,Fortress,en,1992-09-30,15.726,6.1,578
8441,611605,1BR,en,2019-07-18,12.099,6.1,371
8442,598133,The F**k-It List,en,2020-07-01,12.537,6.1,456
8443,520331,Let Me Introduce You To Sofia,it,2018-10-31,6.79,6.1,240
8444,500268,Made in Italy,it,2018-01-25,4.807,6.1,203
8445,119738,Thunderstruck,en,2012-08-24,13.654,6.1,216
8446,81393,12 Dates of Christmas,en,2011-12-11,7.76,6.1,246
8447,35056,Date Night,en,2010-04-08,26.391,6.1,2610
8448,29572,The Man Who Cried,en,2000-08-29,11.01,6.1,210
8449,13496,American Outlaws,en,2001-08-17,15.139,6.1,215
8450,10173,Marked for Death,en,1990-10-05,17.834,6.1,456
8451,5852,Angel Eyes,en,2001-05-15,12.898,6.1,386
8452,549514,Fatale,en,2020-12-18,32.951,6.1,282
8453,16873,Battle for Terra,en,2007-09-06,9.842,6.1,250
8454,340382,Attack on Titan II: End of the World,ja,2015-09-01,33.509,6.1,285
8455,10442,So I Married an Axe Murderer,en,1993-07-30,10.796,6.1,365
8456,4482,French Twist,fr,1995-01-18,9.316,6.1,277
8457,335988,Transformers: The Last Knight,en,2017-06-16,85.571,6.1,5661
8458,278154,Ice Age: Collision Course,en,2016-06-23,43.945,6.1,4135
8459,39210,Somewhere,en,2010-09-03,11.238,6.1,659
8460,811656,Monstrous,en,2022-05-13,54.768,6.1,245
8461,664469,Amsterdam,en,2022-09-27,36.36,6.1,1092
8462,434203,Newness,en,2017-11-03,18.5,6.1,567
8463,209355,The French Minister,fr,2013-11-06,7.362,6.1,272
8464,59108,Tower Heist,en,2011-11-02,28.271,6.1,2693
8465,15741,Dorothy Mills,en,2008-08-06,9.62,6.1,217
8466,10623,Cradle 2 the Grave,en,2003-02-28,21.465,6.1,808
8467,2212,Nightwatch,en,1997-01-31,13.001,6.1,342
8468,316023,Mike and Dave Need Wedding Dates,en,2016-07-07,21.605,6.1,2326
8469,14424,Sex and Death 101,en,2007-06-15,22.114,6.1,250
8470,10411,The Distinguished Gentleman,en,1992-12-04,9.051,6.1,260
8471,805320,Bird Box Barcelona,es,2023-07-14,408.269,6.1,412
8472,701175,The Paramedic,es,2020-09-16,12.529,6.1,569
8473,36670,Never Say Never Again,en,1983-10-07,26.414,6.1,1269
8474,317744,Careful What You Wish For,en,2015-05-06,17.108,6.1,358
8475,2665,Airplane II: The Sequel,en,1982-12-10,34.542,6.1,957
8476,785985,The Takedown,fr,2022-05-06,30.529,6.1,405
8477,249660,God's Not Dead,en,2014-03-21,21.901,6.1,825
8478,706510,Desperados,en,2020-07-01,10.751,6.1,453
8479,88751,Journey to the Center of the Earth,en,2008-07-10,35.366,6.1,4431
8480,54113,The Swan Princess: Escape from Castle Mountain,en,1997-06-19,17.052,6.1,265
8481,951,Kindergarten Cop,en,1990-12-21,12.776,6.1,2226
8482,461928,Anna and the Apocalypse,en,2018-11-30,11.0,6.1,315
8483,308453,The Bronze,en,2016-01-22,11.213,6.1,342
8484,52587,We Are the Night,de,2010-10-28,10.282,6.1,243
8485,44040,Devil,en,2010-09-16,17.213,6.1,2614
8486,9298,Ali G Indahouse,en,2002-03-21,19.488,6.1,1233
8487,1032950,Hellhole,pl,2022-10-26,29.036,6.1,241
8488,605735,10 Days Without Mum,fr,2020-02-19,9.901,6.1,249
8489,207932,Inferno,en,2016-10-13,31.851,6.1,5850
8490,15648,The Perfect Man,en,2005-06-17,12.228,6.1,738
8491,10022,The Pacifier,en,2005-03-04,30.283,6.1,2811
8492,6217,Cat People,en,1982-04-02,17.828,6.1,442
8493,515454,Come True,en,2020-09-24,9.454,6.1,207
8494,253687,Smart Ass,fr,2014-04-02,8.447,6.1,272
8495,34729,Our Lips Are Sealed,en,2000-05-18,7.114,6.1,256
8496,11419,Vegas Vacation,en,1997-02-13,18.18,6.1,551
8497,10833,Heartbreakers,en,2001-03-23,12.0,6.0,799
8498,10199,The Tale of Despereaux,en,2008-12-18,15.153,6.1,825
8499,9415,Murder at 1600,en,1997-04-18,15.592,6.1,472
8500,4283,Primeval,en,2007-01-12,26.09,6.1,340
8501,618,The Birth of a Nation,en,1915-02-08,9.926,6.1,475
8502,232572,A Walk in the Woods,en,2015-09-02,14.085,6.1,636
8503,1956,Gerry,en,2002-09-20,6.358,6.1,271
8504,400547,Hurricane Bianca,en,2016-06-03,5.847,6.1,257
8505,86331,Desire,fr,2011-10-06,62.974,6.1,721
8506,64689,Killing Them Softly,en,2012-07-30,11.782,6.1,1943
8507,37652,Didier,fr,1997-01-28,6.496,6.1,533
8508,13825,The Lazarus Project,en,2008-10-24,8.426,6.1,324
8509,943930,Tin & Tina,es,2023-03-24,107.469,6.1,270
8510,65599,The Woman,en,2011-10-14,11.077,6.1,473
8511,15657,Tarzan II,en,2005-06-13,22.179,6.1,1033
8512,1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,en,1991-03-22,51.512,6.0,978
8513,565028,Candyman,en,2021-08-25,26.3,6.0,1351
8514,143049,Adult World,en,2013-04-18,13.04,6.0,347
8515,59457,Womb,en,2010-07-15,13.763,6.0,321
8516,48572,Red State,en,2011-08-19,11.396,6.0,851
8517,38073,Going the Distance,en,2010-08-27,9.134,6.0,672
8518,9874,Cobra,en,1986-03-21,31.779,6.0,1539
8519,9637,Scooby-Doo,en,2002-06-14,75.393,6.0,4032
8520,8988,Stop-Loss,en,2008-03-28,12.108,6.1,225
8521,10929,Willard,en,2003-03-14,6.585,6.0,282
8522,9397,Evolution,en,2001-06-08,26.066,6.0,1996
8523,8884,Franklyn,en,2008-10-16,11.543,6.0,322
8524,1738,Next,en,2007-04-25,23.064,6.0,2671
8525,787298,Squared Love,pl,2021-02-11,9.634,6.0,290
8526,531503,Point Blank,en,2019-07-12,15.514,6.0,486
8527,496743,Aniara,sv,2019-02-01,14.869,6.0,290
8528,409617,Killing Ground,en,2017-08-24,14.522,6.0,215
8529,300602,Capture the Flag,es,2015-08-28,13.421,6.0,224
8530,140222,Love and Honor,en,2013-03-22,8.742,6.0,330
8531,106021,Erased,en,2012-08-23,13.302,6.0,661
8532,10157,Police Academy 2: Their First Assignment,en,1985-03-28,23.196,6.0,1353
8533,6520,First Knight,en,1995-07-07,17.069,6.0,1064
8534,539181,Relic,en,2020-07-03,8.349,6.0,627
8535,13186,Wrong Turn 2: Dead End,en,2007-08-25,73.349,6.0,1209
8536,4961,Mimic,en,1997-08-22,21.443,6.0,967
8537,41505,6 Souls,en,2010-03-27,11.985,6.0,641
8538,10663,The Waterboy,en,1998-11-06,18.174,6.0,1623
8539,8324,Fast Food Nation,en,2006-11-17,8.825,6.0,325
8540,524247,The Intruder,en,2019-05-03,19.417,6.0,522
8541,295832,Unique Brothers,it,2014-10-02,6.828,6.0,285
8542,27526,The Crossing Guard,en,1995-11-15,9.427,6.0,226
8543,9946,End of Days,en,1999-11-24,25.924,6.0,1652
8544,9910,Two for the Money,en,2005-10-07,11.886,6.0,556
8545,2268,The Golden Compass,en,2007-12-04,25.962,6.0,4218
8546,508138,Burn,en,2019-08-23,21.385,6.0,234
8547,103620,Maniac,en,2012-12-26,11.842,6.0,832
8548,15092,Crank: High Voltage,en,2009-04-16,46.557,6.0,2549
8549,11428,Sleepwalkers,en,1992-04-10,16.639,6.0,465
8550,605804,The Wretched,en,2020-03-09,11.059,6.0,542
8551,578908,Bad Trip,en,2021-03-26,18.241,6.0,451
8552,300681,Replicas,en,2018-10-25,18.799,6.0,1201
8553,25587,The Land Before Time VIII: The Big Freeze,en,2001-12-04,13.855,6.0,214
8554,460458,Resident Evil: Welcome to Raccoon City,en,2021-11-24,93.3,6.0,2130
8555,62213,Dark Shadows,en,2012-05-09,28.726,6.0,6708
8556,35791,Resident Evil: Afterlife,en,2010-09-09,2.184,6.0,3500
8557,11082,The Seventh Sign,en,1988-04-01,11.461,6.0,304
8558,10128,Alien Nation,en,1988-10-07,8.788,6.0,263
8559,6466,Freddy vs. Jason,en,2003-08-15,37.693,6.0,2284
8560,2575,The Tailor of Panama,en,2001-03-30,13.155,6.0,422
8561,534,Terminator Salvation,en,2009-05-20,56.524,6.0,5949
8562,864873,Hypnotic,en,2021-10-27,25.404,6.0,539
8563,800497,Werewolves Within,en,2021-06-25,23.032,6.0,428
8564,550201,The Pool,th,2018-09-27,12.065,6.0,283
8565,14400,The Heir Apparent: Largo Winch,fr,2008-12-17,9.386,6.0,474
8566,13282,Death Race 2000,en,1975-04-30,16.208,6.0,408
8567,295830,Attack on Titan,ja,2015-08-01,29.563,6.0,680
8568,11857,Orange County,en,2002-01-10,10.738,6.0,407
8569,10137,Stuart Little,en,1999-12-17,37.08,6.0,4028
8570,6068,Six Days Seven Nights,en,1998-06-12,22.7,6.0,1304
8571,56339,Whatsoeverly,it,2011-01-21,5.033,6.0,507
8572,8130,Desperately Seeking Susan,en,1985-03-29,17.223,6.0,380
8573,520663,The Woman in the Window,en,2021-05-13,17.159,6.0,1742
8574,58626,The Hit List,en,2011-04-02,13.252,6.0,225
8575,406761,Hotel Artemis,en,2018-06-07,14.22,6.0,1407
8576,13252,Cleaner,en,2007-09-11,14.89,6.0,735
8577,11915,The Gendarme and the Gendarmettes,fr,1982-10-03,16.088,6.0,487
8578,602734,Spiral: From the Book of Saw,en,2021-05-12,70.87,6.0,1610
8579,133805,Carrie,en,2013-10-16,27.355,6.0,4156
8580,13570,Tourist Trap,en,1979-03-16,13.677,6.0,238
8581,10533,The Scarlet Letter,en,1995-10-13,18.063,6.0,411
8582,1636,Bedazzled,en,2000-10-19,22.252,6.0,1669
8583,473019,The Souvenir,en,2019-05-17,11.491,6.0,219
8584,270919,Number One Fan,fr,2014-06-18,6.779,6.0,238
8585,205588,Our Kind of Traitor,en,2016-05-05,11.125,6.0,481
8586,15189,Hotel for Dogs,en,2009-01-16,18.173,6.0,804
8587,12590,Below,en,2002-08-11,19.493,6.0,390
8588,12122,Village of the Damned,en,1995-04-28,13.946,6.0,724
8589,11024,Scooby-Doo 2: Monsters Unleashed,en,2004-03-24,36.356,6.0,2477
8590,10478,Tin Cup,en,1996-08-16,13.716,6.0,456
8591,9208,Broken Arrow,en,1996-02-09,21.312,6.0,1327
8592,216282,Into the Storm,en,2014-08-06,24.522,6.0,1879
8593,152760,The Monuments Men,en,2014-01-24,19.268,6.0,3296
8594,48340,Sanctum,en,2011-02-03,29.432,6.0,949
8595,9268,Eraser,en,1996-06-21,21.84,6.0,1624
8596,4515,Lions for Lambs,en,2007-10-22,9.048,6.0,668
8597,76544,Man of Tai Chi,en,2013-07-04,20.662,6.0,814
8598,50321,Mars Needs Moms,en,2011-03-09,25.023,6.0,627
8599,13700,Home on the Range,en,2004-04-02,39.52,6.0,1846
8600,6623,The Peacemaker,en,1997-09-26,19.397,6.0,856
8601,341689,How to Talk to Girls at Parties,en,2017-10-06,7.608,6.0,342
8602,328595,Parallels,en,2015-03-01,6.699,6.0,328
8603,294793,All the Old Knives,en,2022-04-08,23.744,6.0,436
8604,37770,Fantozzi to the Rescue,it,1990-12-21,5.294,6.0,324
8605,12110,Dracula: Dead and Loving It,en,1995-12-22,22.416,6.0,857
8606,309581,Lila & Eve,en,2015-07-31,11.721,6.0,217
8607,162903,The Fifth Estate,en,2013-10-11,10.629,6.0,920
8608,27740,A Return to Salem's Lot,en,1987-05-01,9.646,6.0,249
8609,1252,Lonely Hearts,en,2006-04-30,8.996,6.0,317
8610,77883,The Possession,en,2012-08-30,19.18,6.0,1466
8611,60304,Hansel & Gretel: Witch Hunters,en,2013-01-17,49.934,6.0,6291
8612,31203,Little Nicholas,fr,2009-09-30,14.619,6.0,1040
8613,8850,The Shadow,en,1994-07-01,16.605,6.0,462
8614,1253,Breaking and Entering,en,2006-12-15,9.477,6.0,204
8615,300153,Life,en,2015-07-24,6.605,6.0,322
8616,209249,The Love Punch,en,2014-01-13,8.438,6.0,392
8617,157353,Transcendence,en,2014-04-16,30.071,6.0,5068
8618,76285,Percy Jackson: Sea of Monsters,en,2013-08-07,26.838,6.0,4822
8619,74944,War of the Buttons,fr,2011-09-14,8.073,6.0,381
8620,29514,Two Evil Eyes,en,1990-01-25,9.06,6.0,231
8621,10424,Jennifer Eight,en,1992-11-06,9.761,6.0,305
8622,10396,Tequila Sunrise,en,1988-12-02,13.54,6.0,437
8623,3563,I Now Pronounce You Chuck & Larry,en,2007-07-12,36.952,6.0,2102
8624,2370,Topaz,en,1969-12-17,13.688,6.0,328
8625,60405,Sharpay's Fabulous Adventure,en,2011-04-19,15.734,6.0,512
8626,309242,Mississippi Grind,en,2015-07-04,13.447,6.0,429
8627,292040,Spooks: The Greater Good,en,2015-04-11,19.471,6.0,521
8628,254194,Starry Eyes,en,2014-07-29,10.009,6.0,401
8629,475928,School's Out,fr,2018-08-31,6.651,6.0,258
8630,457955,The Night Eats the World,fr,2018-03-07,12.732,6.0,601
8631,427989,Poor but Rich,it,2016-12-15,7.515,6.0,387
8632,289727,The Rewrite,en,2014-06-15,8.085,6.0,538
8633,8284,The Limits of Control,en,2009-05-01,10.217,6.0,242
8634,602518,Il signor Diavolo,it,2019-08-22,5.631,6.0,273
8635,13490,Welcome Home Roscoe Jenkins,en,2008-02-08,20.538,6.0,253
8636,548473,Color Out of Space,en,2019-09-07,19.028,6.0,1249
8637,347984,6 Days,en,2017-07-09,14.189,6.0,637
8638,46503,All Good Things,en,2010-12-03,12.935,6.0,810
8639,23048,Hot Tub Time Machine,en,2010-03-26,17.409,6.0,2226
8640,14059,Snow Buddies,en,2008-02-05,14.541,6.0,235
8641,10555,Shark Tale,en,2004-09-20,56.519,6.0,5873
8642,1969,Bandidas,en,2006-01-18,22.545,6.0,1006
8643,693113,Midnight in the Switchgrass,en,2021-07-23,23.017,6.0,352
8644,290764,Tracers,en,2015-01-15,24.778,6.0,1024
8645,76494,What to Expect When You're Expecting,en,2012-05-17,18.813,6.0,1686
8646,11379,The Adventures of Buckaroo Banzai Across the 8th Dimension,en,1984-08-15,19.327,6.0,346
8647,9997,Gabriel,en,2007-11-15,12.281,6.0,369
8648,764835,The Desperate Hour,en,2021-09-12,39.271,6.0,350
8649,718400,The Vanished,en,2020-08-21,16.003,6.0,261
8650,527261,The Silence,en,2019-05-16,24.465,6.0,1379
8651,335866,Circle,en,2015-05-28,10.295,6.0,1772
8652,32293,The Cheetah Girls,en,2003-08-15,11.565,6.0,444
8653,11099,The Final Cut,en,2004-10-15,13.419,6.0,624
8654,6935,Yamakasi,fr,2001-04-04,11.761,6.0,512
8655,2791,The Chronicles of Riddick: Dark Fury,en,2004-06-15,3.619,6.0,285
8656,611914,The Courier,en,2019-11-22,24.068,6.0,495
8657,26180,Excess Baggage,en,1997-08-29,11.453,6.0,220
8658,754934,Son,en,2021-03-18,15.565,6.0,240
8659,508540,That's Life,it,2018-04-05,4.127,6.0,201
8660,280002,The Remaining,en,2014-08-25,42.012,6.0,347
8661,119283,Parker,en,2013-01-23,28.921,6.0,2791
8662,11675,Halloween H20: 20 Years Later,en,1998-08-05,21.213,6.0,1454
8663,10353,The Visitors II: The Corridors of Time,fr,1998-02-11,14.643,6.0,901
8664,4997,Wonderland,en,2003-10-23,12.181,6.0,231
8665,588001,Despite Everything,es,2019-03-16,10.223,6.0,406
8666,77805,Lovelace,en,2013-08-08,21.49,6.0,619
8667,44894,I Love You in Every Language in the World,it,2005-12-16,5.374,6.0,451
8668,13079,The Life Before Her Eyes,en,2007-09-08,8.391,6.0,250
8669,12271,Factory Girl,en,2006-12-29,8.219,6.0,215
8670,10186,The Rocker,en,2008-08-20,16.798,6.0,533
8671,643586,Willy's Wonderland,en,2021-02-12,30.224,6.0,773
8672,172391,Khumba,en,2013-07-18,16.861,6.0,237
8673,127521,6 Bullets,en,2012-09-11,26.033,6.0,292
8674,66129,The Tuche Family,fr,2011-06-30,7.787,6.0,1208
8675,29425,The Crazies,en,1973-03-16,8.069,6.0,308
8676,26691,Neuilly Yo Mama!,fr,2009-08-12,7.927,6.0,878
8677,11452,National Lampoon's Van Wilder,en,2002-03-29,21.404,6.0,1658
8678,410314,A Wish for Christmas,en,2016-11-05,9.257,6.0,242
8679,257091,Get Hard,en,2015-03-26,20.554,6.0,2489
8680,59429,Paranormal Activity: Tokyo Night,ja,2010-11-20,27.363,6.0,391
8681,11077,Problem Child,en,1990-07-27,19.865,6.0,731
8682,9948,The Fox and the Hound 2,en,2006-11-09,42.701,6.0,599
8683,808023,The Virtuoso,en,2021-04-30,28.294,6.0,319
8684,517909,The Laundromat,en,2019-09-27,11.766,6.0,1097
8685,500634,6 Balloons,en,2018-03-12,9.322,6.0,228
8686,483202,Eli,en,2019-10-18,15.437,6.0,1274
8687,344041,Standoff,en,2016-02-26,14.443,6.0,285
8688,16384,My Blue Heaven,en,1990-08-17,9.517,6.0,202
8689,9416,Money Talks,en,1997-08-22,11.772,6.0,325
8690,5559,Bee Movie,en,2007-10-28,38.529,6.0,4444
8691,383709,Wonderstruck,en,2017-10-13,11.238,6.0,372
8692,168055,Love Is in the Air,fr,2013-04-02,13.262,6.0,378
8693,24913,April Fool's Day,en,1986-03-27,9.102,6.0,284
8694,14871,Make It Happen,en,2008-08-08,8.737,6.0,277
8695,849,Krull,en,1983-07-29,13.791,6.0,471
8696,749274,Cry Macho,en,2021-09-16,24.29,6.0,858
8697,429415,Extinction,en,2018-07-15,21.459,6.0,1640
8698,188161,A Million Ways to Die in the West,en,2014-05-22,24.876,6.0,3753
8699,803923,Every Breath You Take,en,2021-04-02,19.654,6.0,211
8700,758879,A Castle for Christmas,en,2021-11-26,11.027,6.0,277
8701,615115,The Secrets We Keep,en,2020-09-16,10.613,6.0,220
8702,509730,The Queen's Corgi,en,2019-02-13,16.462,6.0,384
8703,363126,Berlin Syndrome,en,2017-04-20,12.373,6.0,584
8704,258509,Alvin and the Chipmunks: The Road Chip,en,2015-12-17,36.945,6.0,1501
8705,228968,Kidnapping Mr. Heineken,en,2015-03-12,13.098,6.0,582
8706,121824,Stand Up Guys,en,2012-12-14,11.107,6.0,830
8707,58013,La banda dei Babbi Natale,it,2010-12-17,5.205,6.0,996
8708,918,Blind Date,en,1987-03-27,13.286,6.0,428
8709,502292,The Last Summer,en,2019-05-03,14.162,6.0,1319
8710,311324,The Great Wall,en,2016-12-16,48.365,6.0,4712
8711,44977,Dhoom 3,hi,2013-12-19,14.537,6.0,244
8712,14817,Good Burger,en,1997-07-25,20.684,6.0,423
8713,13937,Raising Cain,en,1992-08-07,11.919,6.0,297
